	essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6	num_words	num_sentences	num_lemmas	num_commas	num_exclamation_marks	num_question_marks	average_word_length	average_sentence_length	num_nouns	num_verbs	num_adjectives	num_adverbs	num_conjunctions	num_spelling_errors	num_stopwords	automated_readability_index	coleman_liau_index	dale_chall_index	difficult_word_count	flesch_kincaid_grade	gunning_fog	linsear_write_formula	smog_index	syllables_count
9587	15537	6	"From what seemed to be a very possible way to make the Empire State Building famous to relizing how hard it was going to be the builders of the Empire State Building faced several obsticals in allowing dirigibles to dock. These problems included added Stress to the buildings frame. Therefore the foundation would have to be motified and Strengthened to accomodate this added stress."" Not only did the builders have to worry about structural but the winds. ""The winds on top of the building were constantly shifting due to violet air currents"" After all of the obsticlas the builders finally realized that this ""dream"" was impossible to overcome"	2	2		2																						108	5	117	0	0	0	4.981481481481482	21.6	25	20	6	6	2	11	60	15.5	11.44	8.92	21	12.6	14.87	16.0	14.6	161
9592	15542	6	"The three insurmountable obstacles that the builders faced in attempting to allow dirigibles to dock at the Empire State building were all a matter of public safety. They should have reallized that ""most dirigibles from outside the United States used hydrogen"" and that they were thus prone to exploding. In an urban city like New York, a thousand foot dirigible that would cover four blocks would cause immense casualties. Secondly, violent air currents cause the winds at the top of the Empire State Building to be constantly shifting. The mooring mast would not work in that environment unless the back of the dirigible were weighted down with lead weights. The lead weights ""dangling high above pedestrians on the street [would be] neither practical nor safe"". Thirdly the importance of public safety from aircraft had already been reallized in the form of a law banning airships from flying too low over urban areas. ""This law would make it illegal for a ship to ever tie up to the building or even approach the area"". Docking in an urban setting proved too dangerous to risk."	3	3		3																						183	9	202	2	0	0	4.912568306010929	20.333333333333332	45	24	18	10	4	18	94	13.1	10.91	8.57	33	11.0	12.88	12.8	12.4	269
9593	15543	6	"Although the purpose of the mooring mast was to help dock passengers safely from the dirigible, there were many difficulties that could have endangered many. ""When the German dirigible '@CAPS1' was destroyed by fire in Lakehurst, New Jersey, on May 6, 1937, the owners of the Empire State building realized how much worse that accident could have been if it taken place above a densely populated area such as downtown New York."" (paragraph @NUM1) This shows that if an accident like a dirigibles flaming up above New York, there would be many serious injuries. ""In December 1930, the U.S. dirigible Los Angeles approached the mooring mass could not get close enough to tie up because of forceful winds."" (paragraph @NUM2) The toughest obstacle was to tie up the dirigible while the wind was extremely blowing at it. The idea of using the mooring mast atop of the Empire State Building was then, dropped."	2	3		3																						153	8	177	8	0	0	4.908496732026144	19.125	45	16	15	7	0	21	78	39.9	11.28	12.28	31	31.9	33.48	63.0	0.0	223
9597	15547	6	"In the excerpt, ' The Mooring Mast' I Marcia Amidon Lüsted, the constructors of the empire state building faced many obstacles while trying to create a docking place on such a tall building. Obstacles a law against airships flying to low and nature itself made it hard to create such a place in paragraph @NUM1, it says ' The other practical Reason why dirigibles could not more at the Empire State Building was an existing law against airships flying to low over urban areas."" There was alReady a strong argument on building the mast but Al Smith ignored it. This law made it illigal for ship to ever tie up to the building. In paragraph @NUM2, the author tells why nature was a problem she says ""The winds on top of the building were constantly shifting due to violent air currents"" Already the @CAPS1 is showing signs of the danger ahead if they pursued the idea any farther. Drigibles moored in open landing fields and could be weighed down by lead weights. However, using these in the Empire State Building where they would be dangling in the air wasn't practical nor safe. All those Reasons contribute to the Reason why docking wasn't allowed."	2	3		3																						203	8	222	5	0	0	4.665024630541872	25.375	60	25	16	8	4	18	106	13.3	9.64	9.04	38	10.7	12.23	19.0	10.7	286
9604	15554	6	When building the Empire State Building, builders faced many obstacles attempting to allow dirigibles to dock there. From the reading excerpt The Mooring Mast by Marcia Amidon Lüsted stated that dirigibles were as long as one thousand feet, tha't four blocks in New York City. This brought up the first obstacle, which is they have no where to land this thing. They couldn't put it above new york because of an existing law against airships flying too low over urban areas. Architects also had to find a way to redesign the building so that it support the weight of the dirigible. The biggest obstecle, they faced was nature. The winds at the top of the building were constantly changing and although it would be tied down to the building the back of it would still be swirling, they didn't have a way to fix that, because usually dirigibles were weighed down with cylinder blocks in an open field and it would be to risky to do that over a populated area.	2	3		3																						171	7	186	6	0	0	4.5964912280701755	24.428571428571427	43	24	9	8	2	15	101	12.5	9.12	8.63	29	10.4	12.33	11.4	10.9	233
9605	15555	6	"In the excerpt, ""The Mooring Mast"" by @ORGANIZATION1 wanted to allow dirigibles to dock on the Empire State building for refueling and services and to let passengers off and on. However, the builders of the Empire State Building went through many obstacles to allow this to happen. ""The architects and engineers of the Empire State Building consulted with experts, taking tours of the equipment and mooring operations at the @ORGANIZATION3 in Lakehurst, New Jersey"" (¶@NUM1). They had to meet with experts and analyze if that was going to be a successful idea. ""The mooring mast of the Empire State Building was destined to never fulfill it's purpose, for reasons that should have been apparent before it was ever constructed....the greatest obstacle to the successful use of the mooring mast was nature itself"" (¶'s @NUM2 & @NUM3). Another obstacle that the builders had to deal with was nature. the winds up there were very strong, therefore the idea of docking dirigibles on the Empire State Building was not successful."	2	2		2																						168	7	195	6	0	0	5.095238095238095	24.0	57	20	7	6	7	22	90	23.6	12.14	9.4	32	18.4	20.31	21.0	16.2	258
9614	15564	6	Right now I going to tell us Some of the obtacles the builders of the Empire state building faced in attempting to allow dirigibles to dock there. First, In paragraph @NUM1, the architects were blind to the potential problems of the mast because Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable. Second, in paragraph @NUM2 the greatest obstacle to this successful use of the mooring mast was nature itself. the winds on top of the building were constantly shifting due to violent air currents. Third, in paragraph @NUM3, the other practical reason why dirigibles could not moor at the Empire State Building was an existing law against airships flying too low over urban areas. This is why never was completed the mooring mast (dirigible) for this serious obstacles to put this in the Empire state building.	3	3		3																						146	6	160	6	0	0	4.993150684931507	24.333333333333332	45	13	14	10	1	15	76	16.7	11.62	9.19	30	13.5	16.34	15.75	14.6	222
9616	15566	6	"The owners of the Empire State Building faced quite a few obstacles while attempting to allow dirigibles to dock at the mooring mast. One of the first obsticles they faced was having to modify and strengthen the steal frame.This was essential in order for the building to be able to support the mooring mast where the dirigibles were supposed to dock. Another great concern was safety, they feared an accident similar to the Hindenburg and thought of ""how much worse the accident could have been (paragraph @NUM1) if it had occurred in a city like New York. The greatest obstacle they faced however was nature. The violent air currents caused the wind to constantly shift which would cause the docked aircrafts to ""swivel around and around the mooring mast"" (paragraph @NUM2). A law which prevented airships from flying too low also made this dream a great fear to overcome. This prohibited them from not only docking there, but even approaching the area. Although this dream may have seemed possible to begin with, the builders should have realized the many obstacles making their dreams quite impossible."	4	4		4																						185	9	205	3	0	0	4.956989247311828	20.666666666666668	44	30	16	10	4	18	99	13.6	11.26	8.71	34	11.1	12.48	16.0	13.0	269
9618	15568	6	Based on the excerpt, the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there were. The used of hydrogen rather than helium because hydrogen is highly flammable. The obstacles of it was nature itself. There's always strong and dangerous winds on top of the building. So it makes it possible for the dirigible to swivel around which is dangerous. Dirigibles moored in the open landing fields could be weighed down but, using these at the Empire State Building can dangling high above pedestrians which is not safe. Another reason is the existing law against airships flying too low over urban areas. If the dirigible blows the sharp spires of the building can puncture the dirigible's shell. These are the reasons and obstacles why its hard to attempt the dock of the dirigibles.	4	3		4																						140	9	153	2	0	0	4.95	15.555555555555555	36	18	11	7	3	12	79	9.7	10.61	8.47	24	8.2	8.81	8.285714285714286	11.4	209
9625	15575	6	"The builders of the Empire State Building were faced with a multitude of problems in attempting to allow dirigibles to dock there. First, the building frame had to be strengthened. The weight of ""the dirigibles load and the wind pressure would have to be transmitted all the way to the building's foundation."" This meant that the building's frame had to be modified, which costed @NUM1 dollars. Next, it proved to dangerous to dock dirigibles to the sumputous sky-scraper. After the Hindenburg caught fire, ""the owners of the @ORGANIZATION2 realized how much worse that accident could have been if it had taken place above a densely populated area."" In accordance with this danger, there was a lot existing at the time which prohibited dirigibles from flying low over urban areas. Lastly, the largest obstacle engineers try to overcome was simply nature itself. Winds at the top of the building made dirigibles almost impossible to land. Both the Columbia and the Los Angeles tried to dock to the mast but could not battle the wind. In conclusion, the builders of the Empire State Building could not get a dirigible to dock at their tower."	4	4		4																						192	11	218	7	0	0	4.9375	17.454545454545453	54	31	7	9	4	22	105	10.6	10.26	8.29	36	8.9	10.96	10.5	11.9	286
9649	15599	6	"In the excerpt 'The Mooring Mast' by @ORGANIZATION2, the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock here. One example of this is ""The Obstacle to their expanded use into New York City was lack of a suitable landing area"". This shows that the mooring mast is going to be a problem because its lacked of a suitable landing area, meaning it's to difficult for landing, it's not ment for docking. Another example is 'A thousand foot dirigible moored at the top of the building held by a single cable tether would add stress to the building frame.' This shows that the building is not stable enough for landing for a final example ""The greatest obstacles to the successful use of a mooring mast was nature itself.' This shows that the weather can change, and it will affect its landing. These examples show how in the excerpt 'The Mooring Mast' by @ORGANIZATION2, the obstacles that the builders faced."	2	2		2																						166	7	190	5	0	0	4.753012048192771	23.714285714285715	51	19	10	2	1	15	89	12.8	9.7	8.52	25	11.4	12.13	15.25	12.0	242
9653	15603	6	"In ""The @CAPS1 Mast"" by Marcia Amidon Lüsted the builders of the empire state building faced many obstacles while attempting to allow dirigibles to dock there. Which made it very difficult to make this project workable.The workers faced safety problems due to chemicals and certain gasses ""Most durigibles from outside of the united states used hydrogen rather than helium, and hydrogen is highly flammable."" (Amidon Lüsted ¶ @NUM1 lines @NUM2 + @NUM3) ""The owners of the Empire state Building realised how much worse that accident could have been if it had taken place above a densely populated area such as downtown New York."" (Amidon Lüsted ¶ @NUM1 lines @NUM5). The greatest obstacle to their successful use of the mooring mast was nature itself. ""The winds on top of the building were constantly shifting due to the violent air currents.In the excerpt ""The @CAPS1 Mast"" by Marcia Amidon Lüsted the builders of the Empire State Building faced many obstacles in which they could not control."	2	2		2																						164	9	188	1	0	0	5.006024096385542	18.444444444444443	61	17	13	7	3	20	76	29.8	12.09	10.69	32	23.3	24.91	30.5	16.3	240
9657	15607	6	"This dream of the aviation pioneers was travel by dirigible was a dream that would be hard-to-reach. The architects and engineers that attempted to establish a mooring mast had high hopes, including meeting with the president. ""Held by a single cable tether"" would not be stable enough to mount the dirigible because the building frame would be stress to too much. What if they were to do this, the Empire State Building have to be modified and strengthened to adapt to the new placement of the dirigible. But instead the architects assigned a ""shiny glass and chrome-nickel stainless steel tower"" and then designed the mooring mast. However, before the mooring mast could be complete, the roof had to be completed before the mooring mast could fit in its position most of portly the main problem with the mooring mast was nature. Nature could easily mess up the mooring mast, due to winds, which would cause the shifting of the dirigible. Also due to a ""law against airships flying too low"" the dirigible would break that law as well. The whole attempt to make a mooring mast slowly deteriorated because of all the obstacles."	3	4		4																						193	9	220	6	0	0	4.839378238341969	21.444444444444443	51	24	17	12	5	21	108	13.4	10.39	8.02	33	11.5	12.75	16.0	12.6	284
9671	15621	6	"In the excerpt ""The Mooring Mast"" written by @ORGANIZATION2, the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. In paragraph @NUM1 under ""The Fate of the Mast"", the first line says ""The greatest obstacle to the successful use of the mooring mast was nature itself. Strong winds due to violent air currents would make it impossible to dock a dirigible on the Empire State Building. The wind would blow the dirigible off the mast into New York City. In paragraph @NUM2 under ""The Fate of the Mast"", a line states ""The other practical reason why dirigibles could not moor at the Empire State building was an existing law against airships flying too low over urban areas."" This law made it illegal for dirigibles and other aircraft to even fly in such and urban area like New York. One final obstacle is safety precautions. In paragraph @NUM3 a line states, ""Most dirigibles from outside of the United States used hydrogen rather than helium."" If a dirigible were to crash and it had this highly flammable gas it would create a massive disaster. Violent winds, laws, and safety precautions are all against the docking of dirigibles at the mooring mast."	4	3		4																						204	10	231	6	0	0	4.852941176470588	20.4	72	20	20	7	4	21	98	11.6	9.98	8.05	32	10.1	11.1	12.2	12.2	305
9677	15627	6	"In the excerpt ""The Mooring Mast"", by @ORGANIZATION1, the builders of the empire state building faced obstacles in attempting to allow Dirigibles to dock there. One obstacle was when al Smith realized that he was close to Not winning the world's tallest building. It talks about it in paragraph @NUM1. Then he annonced that the building would reach 1,250 feet. That's an obstacle because without the building he cant make the dirigible, and he always wanted compitition so his building had to be the winning one and he had to build the dirigible."	0	0		0																						93	5	106	4	0	0	4.881720430107527	18.6	24	15	3	3	2	12	55	10.9	10.1	8.97	15	9.4	10.88	11.3	11.2	136
9695	15645	6	"The builders of the Empire State Building faced many obstacles while attempting to allow dirigibles to dock there. ""The architects could not simply drop a mooring mast on top of the Empire State building's flat roof."" A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame. As stated, modifications had to be made to the building's framework strengthen and accommodate the new situation. Another great obstacle to the successful use of the mooring mast was nature itself. ""The winds on top of the building were consulate shifting due to violent air currents."" This would leave the dirigibles swiveling any air above pedestrians which was neither practical or safe. The builders of the Empire State Building faced many obstacles during the project which unfortunately led to the known fact that the Empire State Building was never going to fulfill its purpose."	2	3		3																						153	8	173	3	0	0	5.130718954248366	19.125	53	20	10	4	3	13	78	15.5	12.07	8.62	30	12.1	13.86	15.5	13.0	232
9698	15648	6	"In the excerpt ""The Mooring Mast"" it shows that it was not easy making the dirigibles a safe docking station.A struggle that was faced during this time was that dirigibles from other countries were made with hydrogen which is highly flammable. This meant that if it was exposed to fire it would instantly catch on fire over the world's most populated city.Another problem that was faced with the amount of wind at the top of the Empire building. With all this wind it was hard for pilots of dirigibles to steer. The wind would toss them around, pilots couldnt take their hands off the geers.These were just two of the many struggles pilots and architects had to face when docking a dirigibles at a mast."	2	2		2																						125	7	140	1	0	0	4.5234375	18.285714285714285	31	16	7	5	1	10	80	16.0	9.64	8.09	17	13.1	14.12	14.25	12.2	170
9703	15653	6	"While designing a dirigible docked at the top of the Empire State building, the architects and engineers encountered many obstacles. Being such an immense project, these obstacles came naturally. The first obstacle was purely architectural. ""A thousand-foot dirigible moored at the top of the building... would add stress to the building's frame."" The architects would have to redesign the building frame in order for the building to last. The two other obstacles should have been clear from the start; the first, being nature. ""The winds on top of the building were constantly shifting due to violent air currents."" Now, the dock not only would be hard to reach, but extremely unsafe. The last obstacle couldn't have been overcome by the architects or engineers if they tried, not legally anyway. ""... existing law against airships flying too low over urban areas"" would also restrict the project, and actually stop it alltogether. Clearly, some large deciding factors had been overlooked while designing the moor. @ORGANIZATION2's competitive attitude made this so, but ""The Mooring Mast... was never destined to fulfill its purpose."""	3	3		3																						179	12	216	9	0	0	5.351955307262569	14.916666666666666	45	23	15	16	5	29	100	15.0	12.77	9.0	42	12.0	13.19	13.2	13.8	281
9709	15659	6	The obstacles the builders of the Empire State Building faced constructing a correct mooring mast for the zepplins, and concerning the safety of the people in the city. They also had to account for the weather and how it may have affected the blimps.      The builders had to add on more floors to the building and strengthen it's base so that the mast could work properly and stay stable. then they ruled out using weights to anchor the blimps in place because the people on the street below. Also the chemicals in the blimp were highly flamable and put people around at risk. Sometimes the winds were too strong for the blimps to get close enough without being punctured. The builders were faced with impossible obstacles to overcome	3	3		3																						128	7	137	1	0	0	4.713178294573644	18.428571428571427	31	19	7	10	5	9	76	13.6	9.99	7.99	16	10.9	12.12	14.0	10.4	177
9713	15663	6	The obstacles the builders of the Empire State Building was nature itself.	1	1		1																						12	1	13	0	0	0	5.25	12.0	6	0	0	0	0	1	6	9.3	11.82	9.5	3	6.8	8.13	6.0	0.0	18
9715	15665	6	"The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. One of these obstacles was that they would have to modify the entire building's steel frame so that it could withstand the extra stress and pressure of having a dirigible moored to its top. ""The steel frame of the Empire State Building would have to be modified and strengthened to accommodate this new situation. Over sixty thousand dollars' worth of modifications had to made to the building's framework."" Another obstacle the builders of the Empire State Building faced was that dirigibles were highly flammable because they were filled with hydrogen. The owners realized it may be a bad idea when the Hindenburg burst into flames. If that had happened at the Empire State Building it would have had extremely drastic results. ""When the German dirigible Hindenburg was destroyed by fire... The owners of the Empire State The building realized how much worse that accident could of been if it had taken place above a densely populated area such as downtown New York."" The biggest obstacle though was nature itself; ""The winds on top of the building were constantly shifting due to violent air currents... The back of the ship would swivel around and around the mooring mast."" @CAPS1 were just three of the obstacles that the builders of the Empire State Building faced in trying to allow dirigibles to dock there."	4	3		4																						239	12	261	0	0	0	4.97489539748954	19.916666666666668	69	30	15	10	3	16	132	15.3	11.2	8.33	41	12.5	13.49	15.75	13.0	352
9731	15681	6	"Based on the excerpt, there were many obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. The first obstacle is described in paragraph @NUM1, ""A thousand foot dirigible moored at the top of the building, held by a single cable tether, would and stress to the building's frame."" This means that they would need to strength the whole building. If they didn't the building would maybe fall over. The next obstacle is described in paragraph @NUM2, ""The greatest obstacle to the successful use of the mooring mast was nature itself."" This means that the wind is so strong up there, it would take a while to land safely. Also, that the wind could cause the dirigible to fly away. The @CAPS1 obstacle is described in paragraph @NUM3, ""The other practical reason why dirigibles could not moor at the Empire State Building was an existing law against airships flying too low over urban areas. ""This means they could be a target to destroy the building. Another thing, is that if it ever fell it would kill a lot of people. These obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there were not overcome and the project was cancelled."	3	3		3																						213	11	241	9	0	0	4.774647887323944	19.363636363636363	53	35	14	11	2	23	118	11.7	9.52	7.51	27	9.2	10.02	11.6	10.6	296
9735	15685	6	"People involved in the design and construction of the Empire State Building were faced with a few major obstacles in attempting to transform the idea of docking dirigibles to reality. One of the biggest complications was that if a massive dirigible was tied to the building by a ""cable tether"" then stress would be put on the building's frame. The builders and architects had to find a way to allow the stress to travel down the foundation of the building. They spent over @MONEY1 modifying the framework (From paragraph @NUM1). In paragraph @NUM2 we read that the architects and builders worked through the obstacle of storage by putting the winches and control machinery in the base of the shaft of the ""conical roof""."	2	2		2																						123	5	135	0	0	0	4.861788617886178	24.6	40	16	5	1	4	11	66	13.8	10.51	9.61	29	11.7	13.74	12.2	12.7	180
9737	15687	6	The obstical's the builder's took on Were difficult, and time @CAPS1. In Way's Such as the onley benefit's the Empire State building relly passed Was being the tallest building in the world. They also attempted to @CAPS2 a dirigible's docking base for future transportation @CAPS3 filed to do @CAPS4 during certain law's and technicall difficulties. @CAPS4 obsticles such as adding extra body work to the building's structure was not even neccarasary.Those are the obsticle's the builder's faced and as well as @CAPS5 time and @CAPS6.	1	1		1																						85	5	101	1	0	0	5.232558139534884	17.2	30	6	10	5	4	16	49	17.7	12.25	10.98	24	13.1	16.5	17.833333333333332	14.1	131
9744	15694	6	The problems That The empire state building faced was alot of things for one example it was Never @CAPS1 out clearly because They didn't know about The law That aircrafts could Not come @CAPS2 any suburb areas and They really saw what could of happened when The hindenburg burned to the ground. Anthor great obstacles They faced was Nature becuse The winds on top of the building were always shifting because of violent air currents and This would cause The dirigble To swivel around the mooring mast. one last obstacle That was faced was The structure of the dirigble becuse if it kept on landing on Top of The building it would keep on destroying The building's sturcture. These are some of The obsacles that were faced.	3	2		3																						127	4	133	0	0	0	4.692913385826771	31.75	33	16	5	4	2	9	77	21.8	10.46	9.84	27	17.4	18.81	28.0	11.9	172
9745	15695	6	"In the excerpt ""The Mooring Mast"" by Marcia Amidon Lüsted there were many obstacles the builders of the Empire State Building faced in attempting to allow dirigible to dock there. The dirigibles also called blimps were very big, this was a problem because they were to large and could not get to the building and ""most dirigible outside the United States used hydrogen rather than helium and hydrogen is highly flammable"" (par. @NUM1) This is bad because an accident could occur and the blimp could explode right over the city and hurt thousands of people The winds above the building were sometimes violent and it was hard for dirigibles to reach it, ""Even if the dirigible tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" (par. @NUM2) It was difficult attempting to allow dirigibles dock the Empire State Building. The purpose in which the top of the building was created could not be used because it was to dangerous."	3	3		3																						168	9	187	3	0	0	4.791666666666667	18.666666666666668	45	18	12	10	7	16	96	29.1	10.69	9.52	23	22.8	24.54	29.5	16.7	240
9748	15698	6	When Al Smith wanted to make a dock on the Empire State Building he wasnt really thinking straight. That was a horrible idea. Passengers would risk their lifes going on and off the dirigibles. He probably wasnt thinking about safety things and just was going for looks. The obstacles he would encounter words death from idiots that would go up there, weather, and @CAPS1. The weather was a huge factor because if it were to be windy it could through the dirigibles to go off course and crash. The @CAPS1 to make this landing pad would be crazy too because they would have to buy all the floats and make a landing station. @ORGANIZATION2 wasnt in a smart guy for letting dirigibles for landing.	2	1		2																						124	8	137	2	0	0	4.596774193548387	15.5	33	16	5	8	5	12	74	9.1	8.47	7.44	15	7.8	9.02	7.142857142857142	9.6	172
9749	15699	6	"The biggest and most obvious obstacles of attempting to allow dirigibles to dock on the Empire State Building were the factors of safety, nature and the city's law concerning low-flying airships. According to the article The Mooring Mast by @PERSON1 the greatest safety risk was that most blimps made/operated outside the U.S ""used hydrogen rather than helium, and hydrogen is highly flammable."" (paragraph @NUM1) @CAPS1 a hydrogen filled dirigible to float above densely populated @ORGANIZATION2 would have been to dangerous of a risk. In 1937 a hydrogen blimp did catch fire, and the outcome was disastrous; owners of the Empire State knew another accident like that above New York would have been much worse. In higher altitudes winds increase, and the winds atop the Empire State would cause the blimp's tail end to spend about. Normally the tail end would be weighted down, but weights hanging above the city isn't safe either. During one of the two failed attempt: at docking of the building the winds were too fierce for the dirigible to even get close to the building. The capitan of the blimp feared ""... that the wind would blow with the dirigible onto the sharp spires of other buildings in the area..."" (paragraph @NUM2) and that could put a hole in the blimp. Lastly, a law in New York City states that airships can't fly below a specific altitude, thus making the docking of a dirigible on top of the Empire State illegal. Many apparent obstacles were over looked in the planning of the Empire State Building's blimp dock."	4	4		4																						261	12	298	7	0	0	4.888888888888889	21.75	83	28	21	14	7	31	134	16.1	10.75	9.32	47	13.4	14.79	22.666666666666668	13.7	379
9750	15700	6	"While constructing the mast to docs dirigibles to the Empire State Building, there were many obstacles that led to the end of this project. An inevitable obstacle was that most dirigibles were filled with extremely flamable hydrogen, that could be detrimental to the condensed New York City streets as well as the Empire State Building, if exploded. Also, wind on top of the building was out of there control, and with the violent wind currents, docking would be highly dangerous. ""The greatest obstacle to the successful use of the mooring mast was nature itself."" Although it would be possible to strap lead weights to the back end of the blimp, it would be unpractical and highly dangerous to the public. Dirigibles could not moor at the Empire State Building even if the docking station was completed because of an existing law that forbids airships flying too low over urban areas. ""The as yet unsolved problems of mooring airships to a fixed mast at such a height made it desirable to postpone to a later date the final installation of the landing gear. The obstacles that stood before the Empire State Building's mast were to great to optimistically believe the project could be finished. It was postponed and became obsolete with the invention of airplanes."	4	3		4																						214	9	234	7	0	0	4.91588785046729	23.77777777777778	60	22	20	12	3	17	115	17.0	11.27	9.14	45	14.0	15.6	16.0	13.9	317
9755	15705	6	"The builders of the Empire State building faced many obstacles in attempting to allow dirigibles to dock there. The first initial issue that they faced was the stress the blimp would put on the building As the article states here, ""the stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation...the building would have to be modified and strengthened to  accomodate the situation."", the stress prompted the need for further improvements on the building itself; which obviously costs time and money. Another problem they faced was the impracticality of the dirigibles themselves. The dirigibles require hydrogen, which is highly flammable. As a result of the Hindenburg disaster, ""the owners of the empire state building realized how much worse that accident would have been over a densely populated area such as downtown @LOCATION1"" Another great issue that presented itself was the inconsistent violent air currents, which made safe docking for the blimps difficult. This problem could be combated with lead weights, but they ""were neither practical nor safe."" And lastly, there was already ""an existing law against airships flying too low over urban areas."" This law prevented the blimps from being able to fly as low as the building, let alone land there. In conclusion, the builders of the mooring mast at the @CAPS1.S.B. faced many obstacles in its construction which questioned its safety and prevented it from being practical."	4	4		4																						240	10	273	9	0	0	5.206611570247934	24.2	64	31	21	13	8	28	132	16.6	12.54	9.17	53	13.7	15.51	21.333333333333332	14.7	372
9762	15712	6	There were three main reasons as to why the Empire State Building would not serve well as a mooring mast for the dirigibles. For one, it was unsafe. Most of dirigibles were filled with highly flammable hydrogen and the fear of a Hindenburg repeat was to great. Especially over a highly populated city. Two, violent air currents were present in and around New York City. Docking a dirigible would be too difficult and if it were docked, the wind would make it unsafe. Lastly, a law was passed that made it illegal for airships to fly too low over urban areas. This made it impossible for dirigibles to dock at the Empire State Building. These three obstacles were all contributing factors as to why the Empire State Building could not serve as a dirigible mooring mast.	3	4		4																						136	9	149	4	0	0	4.654411764705882	15.11111111111111	34	13	15	7	3	11	75	8.0	8.58	7.75	23	6.8	9.28	7.571428571428571	10.5	195
9767	15717	6	When building the Empire State Building, there was obstacles faced in attempting to allow dirigibles to dock there. For example the architects could not simply drop a mooring mast on top of the empire state building flat roof. A thousand-foot dirigible moored at the top of the building held by a single cable tether, would add stress to the building frame. So the architects have to motify it and stregthen the building. Spending over sixty thousand dollars on the new motification. The building will turn from @NUM1 floors to 102. From there dirigible passenger will board from there. In conclusion when building the Empire State Building there was obstacles faced in attempting to allow dirigibles to dock there.	2	2		2																						118	8	130	2	0	0	5.067796610169491	14.75	35	23	5	7	1	11	57	9.8	10.95	7.45	17	7.9	8.97	8.0	11.2	180
9771	15721	6	"Builders of the Empire State Building faceD many obstacles in attempting to allow dirigibles to dock there. When designing the mast, they didn't realize that the mast ""would add stress to the building's frame"" and in order to fix this problem, they would have to pay ""over sixty thousand Dollars' worth"" for modifications for the building's framework.      Another problem they encountereD, besides the fact that there was ""an existing law against airships flying too low over urban areas,"" ""the winds on the top of the building were constantly shifting."" This did not allow dirigibles to be able to get close enough to dock, in fear that the ""wind would blow the dirigible onto sharp spires,"" which would damage the dirigible's shell.      An alternate problems faceD by builders was realized when the Hindenburg was destroyeD in New Jersey, due to the fact that ""hydrogen is extremely flammable."" They realized how unsafe it be to have an accident like that ""above a densely populateD area."" AnD so, builders were forceD to stop their work."	4	3		4																						172	8	208	8	0	0	5.005747126436781	21.75	46	25	9	8	2	27	96	19.4	11.21	9.11	33	15.5	17.71	15.25	14.8	259
9773	15723	6	The builders of the Empire State Building faced two obstacles in attempting to allow dirigibles to dock there. The first obstacle was the forceful winds. The winds on top of the building were constantly shifting due to violent air currents. Even tethering the dirigible to the mooring mast would cause the back of the ship to swivel dangerously around the mooring mast. The second obstacle was due to an existing law against airships flying too low over urban areas. This law made it illegal for a ship to tie up to the building or even approach the area.	2	3		3																						98	6	104	0	0	0	4.673469387755102	16.333333333333332	28	13	7	7	1	6	52	8.7	9.16	8.63	22	7.3	11.01	10.166666666666666	11.2	142
9776	15726	6	Upon taking up the task of building a mast for dirigibles to dock at, the architects encountered many obstacles which made the idea of a mooring mast unplausable. One obstacle they ran into was the violent nature of the wind currents above the city. If the dirigibles were to dock at the building with a tether, then the back would be free to swing and sway. Another factor they had to consider is that dirigibles are full of the flamable gas hydrogen which imposed the risk of a serious fire hazzard about New York City. Even if the engineers and architects managed to work out all of the kinks of building the mast, they still would face another obstacle. It was illegal to fly dirigibles to low over urban areas. These are the reasons why the idea of a dock for dirigibles could never work out.	3	3		3																						146	7	156	3	0	0	4.465753424657534	20.857142857142858	38	19	9	4	2	11	86	10.1	8.24	7.7	24	9.1	11.65	12.8	12.8	210
